run_id,run_group,net_group,scenario,manifest_row_role,execution_unit,network_input_mode,seed,crosswalk_id,candidate_csv,net_file,output_dir,log_file,expected_summary_csv,validation_manifest,skip_if_exists,command,work_output_dir,source_pipeline_root,source_output_dir,result_csv_name,run_mode
p1_p4_recovery_6_smart_NODE_122781_seed05,p1_p4_recovery_6,p1_p4_recovery,smart,smart_candidate,paired_group_net,group_net_file,5,NODE_122781,result/active/real_30seed_runs_sampled10/manifests/single_candidates/p1_p4_recovery_6/NODE_122781.csv,result/active/nets/p1_p4_recovery_6.net.xml,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed05,outputs/final/logs/p1_p4_recovery_6/smart/NODE_122781/seed05.log,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed05/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/p1_p4_recovery_6/smart/NODE_122781/seed05,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/p1_p4_recovery_6/smart/NODE_122781/seed05,simulation_result.csv,final
p1_p4_recovery_6_smart_NODE_122781_seed06,p1_p4_recovery_6,p1_p4_recovery,smart,smart_candidate,paired_group_net,group_net_file,6,NODE_122781,result/active/real_30seed_runs_sampled10/manifests/single_candidates/p1_p4_recovery_6/NODE_122781.csv,result/active/nets/p1_p4_recovery_6.net.xml,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed06,outputs/final/logs/p1_p4_recovery_6/smart/NODE_122781/seed06.log,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed06/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/p1_p4_recovery_6/smart/NODE_122781/seed06,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/p1_p4_recovery_6/smart/NODE_122781/seed06,simulation_result.csv,final
p1_p4_recovery_6_smart_NODE_122781_seed07,p1_p4_recovery_6,p1_p4_recovery,smart,smart_candidate,paired_group_net,group_net_file,7,NODE_122781,result/active/real_30seed_runs_sampled10/manifests/single_candidates/p1_p4_recovery_6/NODE_122781.csv,result/active/nets/p1_p4_recovery_6.net.xml,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed07,outputs/final/logs/p1_p4_recovery_6/smart/NODE_122781/seed07.log,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed07/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/p1_p4_recovery_6/smart/NODE_122781/seed07,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/p1_p4_recovery_6/smart/NODE_122781/seed07,simulation_result.csv,final
p1_p4_recovery_6_smart_NODE_122781_seed08,p1_p4_recovery_6,p1_p4_recovery,smart,smart_candidate,paired_group_net,group_net_file,8,NODE_122781,result/active/real_30seed_runs_sampled10/manifests/single_candidates/p1_p4_recovery_6/NODE_122781.csv,result/active/nets/p1_p4_recovery_6.net.xml,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed08,outputs/final/logs/p1_p4_recovery_6/smart/NODE_122781/seed08.log,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed08/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/p1_p4_recovery_6/smart/NODE_122781/seed08,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/p1_p4_recovery_6/smart/NODE_122781/seed08,simulation_result.csv,final
p1_p4_recovery_6_smart_NODE_122781_seed09,p1_p4_recovery_6,p1_p4_recovery,smart,smart_candidate,paired_group_net,group_net_file,9,NODE_122781,result/active/real_30seed_runs_sampled10/manifests/single_candidates/p1_p4_recovery_6/NODE_122781.csv,result/active/nets/p1_p4_recovery_6.net.xml,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed09,outputs/final/logs/p1_p4_recovery_6/smart/NODE_122781/seed09.log,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed09/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/p1_p4_recovery_6/smart/NODE_122781/seed09,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/p1_p4_recovery_6/smart/NODE_122781/seed09,simulation_result.csv,final
p1_p4_recovery_6_smart_NODE_122781_seed10,p1_p4_recovery_6,p1_p4_recovery,smart,smart_candidate,paired_group_net,group_net_file,10,NODE_122781,result/active/real_30seed_runs_sampled10/manifests/single_candidates/p1_p4_recovery_6/NODE_122781.csv,result/active/nets/p1_p4_recovery_6.net.xml,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed10,outputs/final/logs/p1_p4_recovery_6/smart/NODE_122781/seed10.log,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed10/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/p1_p4_recovery_6/smart/NODE_122781/seed10,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/p1_p4_recovery_6/smart/NODE_122781/seed10,simulation_result.csv,final
p1_p4_recovery_6_smart_NODE_122781_seed11,p1_p4_recovery_6,p1_p4_recovery,smart,smart_candidate,paired_group_net,group_net_file,11,NODE_122781,result/active/real_30seed_runs_sampled10/manifests/single_candidates/p1_p4_recovery_6/NODE_122781.csv,result/active/nets/p1_p4_recovery_6.net.xml,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed11,outputs/final/logs/p1_p4_recovery_6/smart/NODE_122781/seed11.log,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed11/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/p1_p4_recovery_6/smart/NODE_122781/seed11,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/p1_p4_recovery_6/smart/NODE_122781/seed11,simulation_result.csv,final
p1_p4_recovery_6_smart_NODE_122781_seed12,p1_p4_recovery_6,p1_p4_recovery,smart,smart_candidate,paired_group_net,group_net_file,12,NODE_122781,result/active/real_30seed_runs_sampled10/manifests/single_candidates/p1_p4_recovery_6/NODE_122781.csv,result/active/nets/p1_p4_recovery_6.net.xml,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed12,outputs/final/logs/p1_p4_recovery_6/smart/NODE_122781/seed12.log,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed12/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/p1_p4_recovery_6/smart/NODE_122781/seed12,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/p1_p4_recovery_6/smart/NODE_122781/seed12,simulation_result.csv,final
p1_p4_recovery_6_smart_NODE_122781_seed13,p1_p4_recovery_6,p1_p4_recovery,smart,smart_candidate,paired_group_net,group_net_file,13,NODE_122781,result/active/real_30seed_runs_sampled10/manifests/single_candidates/p1_p4_recovery_6/NODE_122781.csv,result/active/nets/p1_p4_recovery_6.net.xml,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed13,outputs/final/logs/p1_p4_recovery_6/smart/NODE_122781/seed13.log,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed13/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/p1_p4_recovery_6/smart/NODE_122781/seed13,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/p1_p4_recovery_6/smart/NODE_122781/seed13,simulation_result.csv,final
p1_p4_recovery_6_smart_NODE_122781_seed14,p1_p4_recovery_6,p1_p4_recovery,smart,smart_candidate,paired_group_net,group_net_file,14,NODE_122781,result/active/real_30seed_runs_sampled10/manifests/single_candidates/p1_p4_recovery_6/NODE_122781.csv,result/active/nets/p1_p4_recovery_6.net.xml,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed14,outputs/final/logs/p1_p4_recovery_6/smart/NODE_122781/seed14.log,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed14/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/p1_p4_recovery_6/smart/NODE_122781/seed14,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/p1_p4_recovery_6/smart/NODE_122781/seed14,simulation_result.csv,final
p1_p4_recovery_6_smart_NODE_122781_seed15,p1_p4_recovery_6,p1_p4_recovery,smart,smart_candidate,paired_group_net,group_net_file,15,NODE_122781,result/active/real_30seed_runs_sampled10/manifests/single_candidates/p1_p4_recovery_6/NODE_122781.csv,result/active/nets/p1_p4_recovery_6.net.xml,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed15,outputs/final/logs/p1_p4_recovery_6/smart/NODE_122781/seed15.log,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed15/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/p1_p4_recovery_6/smart/NODE_122781/seed15,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/p1_p4_recovery_6/smart/NODE_122781/seed15,simulation_result.csv,final
p1_p4_recovery_6_smart_NODE_122781_seed16,p1_p4_recovery_6,p1_p4_recovery,smart,smart_candidate,paired_group_net,group_net_file,16,NODE_122781,result/active/real_30seed_runs_sampled10/manifests/single_candidates/p1_p4_recovery_6/NODE_122781.csv,result/active/nets/p1_p4_recovery_6.net.xml,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed16,outputs/final/logs/p1_p4_recovery_6/smart/NODE_122781/seed16.log,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed16/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/p1_p4_recovery_6/smart/NODE_122781/seed16,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/p1_p4_recovery_6/smart/NODE_122781/seed16,simulation_result.csv,final
p1_p4_recovery_6_smart_NODE_122781_seed17,p1_p4_recovery_6,p1_p4_recovery,smart,smart_candidate,paired_group_net,group_net_file,17,NODE_122781,result/active/real_30seed_runs_sampled10/manifests/single_candidates/p1_p4_recovery_6/NODE_122781.csv,result/active/nets/p1_p4_recovery_6.net.xml,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed17,outputs/final/logs/p1_p4_recovery_6/smart/NODE_122781/seed17.log,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed17/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/p1_p4_recovery_6/smart/NODE_122781/seed17,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/p1_p4_recovery_6/smart/NODE_122781/seed17,simulation_result.csv,final
p1_p4_recovery_6_smart_NODE_122781_seed18,p1_p4_recovery_6,p1_p4_recovery,smart,smart_candidate,paired_group_net,group_net_file,18,NODE_122781,result/active/real_30seed_runs_sampled10/manifests/single_candidates/p1_p4_recovery_6/NODE_122781.csv,result/active/nets/p1_p4_recovery_6.net.xml,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed18,outputs/final/logs/p1_p4_recovery_6/smart/NODE_122781/seed18.log,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed18/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/p1_p4_recovery_6/smart/NODE_122781/seed18,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/p1_p4_recovery_6/smart/NODE_122781/seed18,simulation_result.csv,final
p1_p4_recovery_6_smart_NODE_122781_seed19,p1_p4_recovery_6,p1_p4_recovery,smart,smart_candidate,paired_group_net,group_net_file,19,NODE_122781,result/active/real_30seed_runs_sampled10/manifests/single_candidates/p1_p4_recovery_6/NODE_122781.csv,result/active/nets/p1_p4_recovery_6.net.xml,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed19,outputs/final/logs/p1_p4_recovery_6/smart/NODE_122781/seed19.log,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed19/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/p1_p4_recovery_6/smart/NODE_122781/seed19,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/p1_p4_recovery_6/smart/NODE_122781/seed19,simulation_result.csv,final
p1_p4_recovery_6_smart_NODE_122781_seed20,p1_p4_recovery_6,p1_p4_recovery,smart,smart_candidate,paired_group_net,group_net_file,20,NODE_122781,result/active/real_30seed_runs_sampled10/manifests/single_candidates/p1_p4_recovery_6/NODE_122781.csv,result/active/nets/p1_p4_recovery_6.net.xml,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed20,outputs/final/logs/p1_p4_recovery_6/smart/NODE_122781/seed20.log,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed20/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/p1_p4_recovery_6/smart/NODE_122781/seed20,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/p1_p4_recovery_6/smart/NODE_122781/seed20,simulation_result.csv,final
p1_p4_recovery_6_smart_NODE_122781_seed21,p1_p4_recovery_6,p1_p4_recovery,smart,smart_candidate,paired_group_net,group_net_file,21,NODE_122781,result/active/real_30seed_runs_sampled10/manifests/single_candidates/p1_p4_recovery_6/NODE_122781.csv,result/active/nets/p1_p4_recovery_6.net.xml,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed21,outputs/final/logs/p1_p4_recovery_6/smart/NODE_122781/seed21.log,outputs/final/runs/p1_p4_recovery_6/smart/NODE_122781/seed21/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/p1_p4_recovery_6/smart/NODE_122781/seed21,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/p1_p4_recovery_6/smart/NODE_122781/seed21,simulation_result.csv,final
