path,type,size_mb,reason,delete_command
result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_8339/netconvert.log,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_8339/netconvert.log"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_8567/netconvert.log,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_8567/netconvert.log"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_8614/netconvert.log,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_8614/netconvert.log"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_9650/netconvert.log,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_9650/netconvert.log"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_9826/netconvert.log,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_9826/netconvert.log"""
result/phase_next_multi_crosswalk_recovery_20260514_015058/multi_crosswalk_recovery_summary.md,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_multi_crosswalk_recovery_20260514_015058/multi_crosswalk_recovery_summary.md"""
result/phase_next_tierwise_expansion_20260514_125436/red_only_phase_fix_results.csv,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_20260514_125436/red_only_phase_fix_results.csv"""
result/phase_next_tierwise_expansion_continue_20260514_134922/red_only_phase_fix_input.csv,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_continue_20260514_134922/red_only_phase_fix_input.csv"""
result/phase_next_tierwise_expansion_continue_20260514_135146/red_only_phase_fix_input.csv,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_continue_20260514_135146/red_only_phase_fix_input.csv"""
result/phase_next_pedestrian_augmented_network_20260514_120515/netconvert.log,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120515/netconvert.log"""
result/phase_next_tierwise_expansion_20260514_125436/netconvert.log,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_20260514_125436/netconvert.log"""
result/phase_next_tierwise_expansion_continue_20260514_134922/phase_fix_netconvert.log,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_continue_20260514_134922/phase_fix_netconvert.log"""
result/phase_next_tierwise_expansion_continue_20260514_134922/tls_netconvert.log,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_continue_20260514_134922/tls_netconvert.log"""
result/phase_next_max_recovery_20260514_194109/recovery_batch_results.csv,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_max_recovery_20260514_194109/recovery_batch_results.csv"""
result/phase_next_119055_junction_tls_pilot_20260514_010647/pilot_generation_v5.log,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_119055_junction_tls_pilot_20260514_010647/pilot_generation_v5.log"""
result/phase_next_pedestrian_augmented_network_20260514_120721/netconvert.log,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120721/netconvert.log"""
result/phase_next_pedestrian_augmented_network_20260514_120939/netconvert.log,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120939/netconvert.log"""
result/phase_next_tierwise_expansion_20260514_125338/netconvert.log,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_20260514_125338/netconvert.log"""
result/phase_next_pedestrian_augmented_network_20260514_113609/netconvert.log,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_113609/netconvert.log"""
result/phase_next_pedestrian_augmented_network_20260514_113008/netconvert.log,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_113008/netconvert.log"""
result/phase_next_pedestrian_augmented_network_20260514_113147/netconvert.log,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_113147/netconvert.log"""
result/phase_next_pedestrian_augmented_network_20260514_113417/netconvert.log,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_113417/netconvert.log"""
result/phase511_netedit_119055_20260514_003850/PHASE511_TRACK_A_SETUP_COMPLETE.md,file,0.01,obsolete intermediate result,"rm -f ""result/phase511_netedit_119055_20260514_003850/PHASE511_TRACK_A_SETUP_COMPLETE.md"""
result/phase_next_pedestrian_augmented_network_20260514_120304/crossing_patch_vs_generated_diff.csv,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120304/crossing_patch_vs_generated_diff.csv"""
result/phase_next_pedestrian_augmented_network_20260514_120515/crossing_patch_vs_generated_diff.csv,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120515/crossing_patch_vs_generated_diff.csv"""
result/phase_next_pedestrian_augmented_network_20260514_120721/crossing_patch_vs_generated_diff.csv,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120721/crossing_patch_vs_generated_diff.csv"""
result/phase_next_pedestrian_augmented_network_20260514_120939/crossing_patch_vs_generated_diff.csv,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120939/crossing_patch_vs_generated_diff.csv"""
result/phase_next_max_recovery_20260514_194109/recovery_tls_netconvert.log,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_max_recovery_20260514_194109/recovery_tls_netconvert.log"""
result/phase_next_tierwise_expansion_continue_20260514_135146/phase_fix_netconvert.log,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_continue_20260514_135146/phase_fix_netconvert.log"""
result/phase_next_tierwise_expansion_continue_20260514_135146/tls_netconvert.log,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_continue_20260514_135146/tls_netconvert.log"""
result/phase59_smart_network_pilot_20260514_001745/PHASE_5_9_SUMMARY.md,file,0.01,obsolete intermediate result,"rm -f ""result/phase59_smart_network_pilot_20260514_001745/PHASE_5_9_SUMMARY.md"""
result/phase510_119055_insert_split_20260514_002144/netconvert_insert_split.log,file,0.01,obsolete intermediate result,"rm -f ""result/phase510_119055_insert_split_20260514_002144/netconvert_insert_split.log"""
result/phase59_smart_network_pilot_20260514_001745/snap_pilot_netconvert.log,file,0.01,obsolete intermediate result,"rm -f ""result/phase59_smart_network_pilot_20260514_001745/snap_pilot_netconvert.log"""
result/phase_next_119055_junction_tls_pilot_20260514_010647/case_119055_junction_tls_pilot.md,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_119055_junction_tls_pilot_20260514_010647/case_119055_junction_tls_pilot.md"""
result/phase_next_119055_junction_tls_pilot_20260514_010647/pilot_generation_v4.log,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_119055_junction_tls_pilot_20260514_010647/pilot_generation_v4.log"""
result/phase_next_119055_junction_tls_pilot_20260514_010647/plain/plain_extract.log,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_119055_junction_tls_pilot_20260514_010647/plain/plain_extract.log"""
result/phase_next_pedestrian_augmented_network_20260514_120304/netconvert.log,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120304/netconvert.log"""
result/phase_next_multi_crosswalk_recovery_20260514_015058/excluded_candidates_reason.csv,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_multi_crosswalk_recovery_20260514_015058/excluded_candidates_reason.csv"""
result/phase_next_pedestrian_augmented_network_20260514_113609/explicit_crossing_patch.con.xml,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_113609/explicit_crossing_patch.con.xml"""
result/phase_next_pedestrian_augmented_network_20260514_112945/explicit_crossing_patch.con.xml,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_112945/explicit_crossing_patch.con.xml"""
result/phase_next_pedestrian_augmented_network_20260514_113008/explicit_crossing_patch.con.xml,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_113008/explicit_crossing_patch.con.xml"""
result/phase_next_pedestrian_augmented_network_20260514_113147/explicit_crossing_patch.con.xml,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_113147/explicit_crossing_patch.con.xml"""
result/phase_next_pedestrian_augmented_network_20260514_113417/explicit_crossing_patch.con.xml,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_113417/explicit_crossing_patch.con.xml"""
result/phase_next_tierwise_expansion_20260514_125338/network_load_validation.csv,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_20260514_125338/network_load_validation.csv"""
result/phase_next_119055_junction_tls_pilot_20260514_010647/pilot_generation.log,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_119055_junction_tls_pilot_20260514_010647/pilot_generation.log"""
result/phase_next_119055_junction_tls_pilot_20260514_010647/pilot_generation_v3.log,file,0.01,obsolete intermediate result,"rm -f ""result/phase_next_119055_junction_tls_pilot_20260514_010647/pilot_generation_v3.log"""
result/phase_next_tierwise_expansion_20260514_125436/network_load_validation.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_20260514_125436/network_load_validation.csv"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/top20_recovery_summary.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/top20_recovery_summary.md"""
result/phase_next_119055_junction_tls_pilot_20260514_010647/plain/junggu.typ.xml,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_119055_junction_tls_pilot_20260514_010647/plain/junggu.typ.xml"""
result/phase_next_junction_factory_20260514_024017/junction_candidate_table.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_junction_factory_20260514_024017/junction_candidate_table.csv"""
result/phase510_119055_insert_split_20260514_002633/PHASE510_CORRECTED_INTERPRETATION.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase510_119055_insert_split_20260514_002633/PHASE510_CORRECTED_INTERPRETATION.md"""
result/phase_next_tierwise_expansion_continue_20260514_135146/phase_fix_promoted_candidates.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_continue_20260514_135146/phase_fix_promoted_candidates.csv"""
result/phase_next_tierwise_expansion_continue_20260514_135146/red_only_phase_fix_results.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_continue_20260514_135146/red_only_phase_fix_results.csv"""
result/phase_next_tierwise_expansion_20260514_125338/next_phase6_experiment_candidates.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_20260514_125338/next_phase6_experiment_candidates.csv"""
result/phase_next_tierwise_expansion_20260514_125338/phase6_ready_candidates.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_20260514_125338/phase6_ready_candidates.csv"""
result/phase_next_tierwise_expansion_continue_20260514_134922/phase_fix_unsafe_or_failed.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_continue_20260514_134922/phase_fix_unsafe_or_failed.csv"""
result/phase_next_tierwise_expansion_continue_20260514_134922/red_only_phase_fix_results.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_continue_20260514_134922/red_only_phase_fix_results.csv"""
result/phase_next_pedestrian_augmented_network_20260514_120939/smart_signal_candidates.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120939/smart_signal_candidates.csv"""
result/phase_next_119055_junction_tls_pilot_20260514_010647/119055_phase_next_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_119055_junction_tls_pilot_20260514_010647/119055_phase_next_report.md"""
result/phase510_119055_insert_split_20260514_002633/phase511_netedit_checklist.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase510_119055_insert_split_20260514_002633/phase511_netedit_checklist.csv"""
result/phase_next_real_csv_generation_samples_20260514_104959/strict_ready_validation.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_real_csv_generation_samples_20260514_104959/strict_ready_validation.csv"""
result/phase_next_119055_junction_tls_pilot_20260514_010647/junction_11252413185_tls_plan.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_119055_junction_tls_pilot_20260514_010647/junction_11252413185_tls_plan.md"""
result/phase_next_pedestrian_augmented_network_20260514_120939/phase6_ready_11_strict_validation.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120939/phase6_ready_11_strict_validation.csv"""
result/phase_next_pedestrian_augmented_network_20260514_120939/phase6_ready_candidates_confirmed.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120939/phase6_ready_candidates_confirmed.csv"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/top20_recovery_results.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/top20_recovery_results.csv"""
result/phase_next_junction_factory_20260514_024017/red_only_phase_fix_plan.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_junction_factory_20260514_024017/red_only_phase_fix_plan.md"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/top20_candidate_pool.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/top20_candidate_pool.csv"""
result/phase59_smart_network_pilot_20260514_001745/case_119055_insert_split_plan.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase59_smart_network_pilot_20260514_001745/case_119055_insert_split_plan.md"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/top20_failed_candidates.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/top20_failed_candidates.csv"""
result/phase6_smoke_baseline_20260514_220549/run_metadata.json,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_smoke_baseline_20260514_220549/run_metadata.json"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/next_top50_expansion_plan.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/next_top50_expansion_plan.md"""
result/phase6_mini_experiment_batch03_5sec_baseline_20260514_220549/demand_pedestrian.rou.xml,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_mini_experiment_batch03_5sec_baseline_20260514_220549/demand_pedestrian.rou.xml"""
result/phase6_mini_experiment_batch03_5sec_smart_20260514_220549/demand_pedestrian.rou.xml,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_mini_experiment_batch03_5sec_smart_20260514_220549/demand_pedestrian.rou.xml"""
result/junggu_osm_network_20260513_184417/network_validation_summary.md,file,0.00,obsolete intermediate result,"rm -f ""result/junggu_osm_network_20260513_184417/network_validation_summary.md"""
result/phase_next_multi_crosswalk_recovery_20260514_015058/next_expansion_plan.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_multi_crosswalk_recovery_20260514_015058/next_expansion_plan.md"""
result/phase_next_multi_crosswalk_recovery_20260514_015058/recovery_run.log,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_multi_crosswalk_recovery_20260514_015058/recovery_run.log"""
result/phase_next_119055_junction_tls_pilot_20260514_010647/netconvert_command_candidates.sh,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_119055_junction_tls_pilot_20260514_010647/netconvert_command_candidates.sh"""
result/junggu_osm_network_20260513_184417/netconvert.log,file,0.00,obsolete intermediate result,"rm -f ""result/junggu_osm_network_20260513_184417/netconvert.log"""
result/phase_next_tierwise_expansion_continue_20260514_135146/red_only_phase_fix.tll.xml,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_continue_20260514_135146/red_only_phase_fix.tll.xml"""
result/phase_next_pedestrian_augmented_network_20260514_120939/pedestrian_augmented_network_summary.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120939/pedestrian_augmented_network_summary.md"""
result/phase_next_pedestrian_augmented_network_20260514_120304/pedestrian_augmented_network_summary.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120304/pedestrian_augmented_network_summary.md"""
result/phase_next_pedestrian_augmented_network_20260514_120515/pedestrian_augmented_network_summary.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120515/pedestrian_augmented_network_summary.md"""
result/phase_next_pedestrian_augmented_network_20260514_120721/pedestrian_augmented_network_summary.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120721/pedestrian_augmented_network_summary.md"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/red_only_ped_link_cases.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/red_only_ped_link_cases.csv"""
result/phase_next_pedestrian_augmented_network_20260514_113417/pedestrian_augmented_network_summary.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_113417/pedestrian_augmented_network_summary.md"""
result/phase_next_pedestrian_augmented_network_20260514_113609/pedestrian_augmented_network_summary.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_113609/pedestrian_augmented_network_summary.md"""
result/phase_next_pedestrian_augmented_network_20260514_113008/pedestrian_augmented_network_summary.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_113008/pedestrian_augmented_network_summary.md"""
result/phase_next_pedestrian_augmented_network_20260514_113147/pedestrian_augmented_network_summary.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_113147/pedestrian_augmented_network_summary.md"""
result/phase510_119055_insert_split_20260514_002452/case_119055_insert_split_result.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase510_119055_insert_split_20260514_002452/case_119055_insert_split_result.md"""
result/phase510_119055_insert_split_20260514_002633/case_119055_insert_split_result.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase510_119055_insert_split_20260514_002633/case_119055_insert_split_result.md"""
result/phase510_119055_insert_split_20260514_002144/case_119055_insert_split_result.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase510_119055_insert_split_20260514_002144/case_119055_insert_split_result.md"""
result/phase510_119055_insert_split_20260514_002251/case_119055_insert_split_result.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase510_119055_insert_split_20260514_002251/case_119055_insert_split_result.md"""
result/phase510_119055_insert_split_20260514_002533/case_119055_insert_split_result.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase510_119055_insert_split_20260514_002533/case_119055_insert_split_result.md"""
result/phase510_119055_insert_split_20260514_002556/case_119055_insert_split_result.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase510_119055_insert_split_20260514_002556/case_119055_insert_split_result.md"""
result/phase_next_pedestrian_augmented_network_20260514_113417/unsignalized_crosswalks.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_113417/unsignalized_crosswalks.csv"""
result/phase_next_pedestrian_augmented_network_20260514_113609/unsignalized_crosswalks.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_113609/unsignalized_crosswalks.csv"""
result/phase_next_pedestrian_augmented_network_20260514_120304/unsignalized_crosswalks.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120304/unsignalized_crosswalks.csv"""
result/phase_next_pedestrian_augmented_network_20260514_120515/unsignalized_crosswalks.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120515/unsignalized_crosswalks.csv"""
result/phase_next_pedestrian_augmented_network_20260514_120721/unsignalized_crosswalks.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120721/unsignalized_crosswalks.csv"""
result/phase_next_pedestrian_augmented_network_20260514_120939/unsignalized_crosswalks.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120939/unsignalized_crosswalks.csv"""
result/phase_next_tierwise_expansion_20260514_125338/unsignalized_crosswalks.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_20260514_125338/unsignalized_crosswalks.csv"""
result/phase_next_tierwise_expansion_20260514_125436/unsignalized_crosswalks.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_20260514_125436/unsignalized_crosswalks.csv"""
result/phase511_netedit_119055_20260514_003850/open_netedit_119055.sh,file,0.00,obsolete intermediate result,"rm -f ""result/phase511_netedit_119055_20260514_003850/open_netedit_119055.sh"""
result/phase_next_tierwise_expansion_20260514_125338/tierwise_tls_creation_batch.nod.xml,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_20260514_125338/tierwise_tls_creation_batch.nod.xml"""
result/phase_next_tierwise_expansion_20260514_125436/tierwise_tls_creation_batch.nod.xml,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_20260514_125436/tierwise_tls_creation_batch.nod.xml"""
result/phase_next_tierwise_expansion_continue_20260514_134922/tls_creation_batch.nod.xml,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_continue_20260514_134922/tls_creation_batch.nod.xml"""
result/phase_next_tierwise_expansion_continue_20260514_135146/tls_creation_batch.nod.xml,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_continue_20260514_135146/tls_creation_batch.nod.xml"""
result/phase_next_pedestrian_augmented_network_20260514_120939/phase6_ready_11_linkindex_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120939/phase6_ready_11_linkindex_report.md"""
result/phase_next_junction_factory_20260514_024017/no_crossing_fix_plan.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_junction_factory_20260514_024017/no_crossing_fix_plan.md"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/recovery_run_escalated.log,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/recovery_run_escalated.log"""
result/phase6_mini_experiment_batch03_5sec_baseline_20260514_220549/smoke_candidates_resolved.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_mini_experiment_batch03_5sec_baseline_20260514_220549/smoke_candidates_resolved.csv"""
result/phase6_mini_experiment_batch03_5sec_smart_20260514_220549/smoke_candidates_resolved.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_mini_experiment_batch03_5sec_smart_20260514_220549/smoke_candidates_resolved.csv"""
result/phase_next_max_recovery_20260514_194109/run_metadata.json,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_max_recovery_20260514_194109/run_metadata.json"""
result/phase511_netedit_119055_20260514_003850/phase511_recovered_validation_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase511_netedit_119055_20260514_003850/phase511_recovered_validation_report.md"""
result/phase_next_real_csv_generation_samples_20260514_104959/run_metadata.json,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_real_csv_generation_samples_20260514_104959/run_metadata.json"""
result/phase_next_119055_junction_tls_pilot_20260514_010647/119055_linkindex_validation.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_119055_junction_tls_pilot_20260514_010647/119055_linkindex_validation.csv"""
result/phase59_smart_network_pilot_20260514_001745/phase59_recommendation.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase59_smart_network_pilot_20260514_001745/phase59_recommendation.md"""
result/phase6_recovery_smoke_baseline_20260514_220549/smoke_candidates_resolved.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_recovery_smoke_baseline_20260514_220549/smoke_candidates_resolved.csv"""
result/phase6_recovery_smoke_smart_20260514_220549/smoke_candidates_resolved.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_recovery_smoke_smart_20260514_220549/smoke_candidates_resolved.csv"""
result/junggu_osm_network_20260513_184417/case_119055_network_check.md,file,0.00,obsolete intermediate result,"rm -f ""result/junggu_osm_network_20260513_184417/case_119055_network_check.md"""
result/phase_next_pedestrian_augmented_network_20260514_120515/crossing_detection_bug_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120515/crossing_detection_bug_report.md"""
result/phase_next_pedestrian_augmented_network_20260514_120939/crossing_detection_bug_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120939/crossing_detection_bug_report.md"""
result/phase_next_pedestrian_augmented_network_20260514_120721/crossing_detection_bug_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120721/crossing_detection_bug_report.md"""
result/phase_next_pedestrian_augmented_network_20260514_120304/crossing_detection_bug_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120304/crossing_detection_bug_report.md"""
result/phase_next_tierwise_expansion_20260514_125338/tls_creation_batch_candidates.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_20260514_125338/tls_creation_batch_candidates.csv"""
result/phase_next_tierwise_expansion_20260514_125436/tls_creation_batch_candidates.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_20260514_125436/tls_creation_batch_candidates.csv"""
result/phase_next_tierwise_expansion_continue_20260514_134922/tls_patch_rows.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_continue_20260514_134922/tls_patch_rows.csv"""
result/phase_next_tierwise_expansion_continue_20260514_135146/tls_patch_rows.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_continue_20260514_135146/tls_patch_rows.csv"""
result/phase_next_tierwise_expansion_continue_20260514_134922/tls_creation_batch_log.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_continue_20260514_134922/tls_creation_batch_log.csv"""
result/phase_next_tierwise_expansion_continue_20260514_135146/tls_creation_batch_log.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_continue_20260514_135146/tls_creation_batch_log.csv"""
result/t2_generated_crosswalks_20260513_185330/generation_summary.md,file,0.00,obsolete intermediate result,"rm -f ""result/t2_generated_crosswalks_20260513_185330/generation_summary.md"""
result/t2_generated_crosswalks_20260513_221249/generation_summary.md,file,0.00,obsolete intermediate result,"rm -f ""result/t2_generated_crosswalks_20260513_221249/generation_summary.md"""
result/phase_next_119055_junction_tls_pilot_20260514_010647/plain/junggu.netccfg,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_119055_junction_tls_pilot_20260514_010647/plain/junggu.netccfg"""
result/phase_next_pedestrian_augmented_network_20260514_120939/_phase6_smoke/122/personroute.xml,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120939/_phase6_smoke/122/personroute.xml"""
result/phase_next_pedestrian_augmented_network_20260514_120939/_phase6_smoke/374/personroute.xml,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120939/_phase6_smoke/374/personroute.xml"""
result/phase_next_pedestrian_augmented_network_20260514_120939/_phase6_smoke/503/personroute.xml,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120939/_phase6_smoke/503/personroute.xml"""
